Sales,Quantity,Discount,Shipping Time,Month,Year,Day Of Week,Unit Price,Item Price,Value Per Item,Discount Amount,Profit,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Category_Office Supplies,Category_Technology,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables,Region_East,Region_South,Region_West
479.97,3,0.0,7,8,2016,4,159.99,159.99,159.99,0.0,163.1898,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.64,3,0.0,7,8,2016,4,2.8800000000000003,2.8800000000000003,2.8800000000000003,0.0,2.5056,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11.68,2,0.0,4,10,2017,6,5.84,5.84,5.84,0.0,4.2048,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
40.776,3,0.2,4,10,2014,5,13.592,13.592,13.592,8.1552,0.5097,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
13.698,3,0.7,4,10,2014,5,4.566,4.566,4.566,9.5886,-9.5886,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
87.8,5,0.2,5,4,2015,3,17.56,17.56,17.56,17.56,32.925,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
77.952,3,0.2,2,10,2017,5,25.983999999999998,25.983999999999998,25.983999999999998,15.5904,15.5904,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
147.184,2,0.2,2,10,2017,5,73.592,73.592,73.592,29.4368,-29.4368,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
47.952,3,0.2,2,10,2017,5,15.984,15.984,15.984,9.5904,16.1838,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
250.26,6,0.0,2,12,2014,4,41.71,41.71,41.71,0.0,72.5754,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
40.776,3,0.2,5,11,2017,4,13.592,13.592,13.592,8.1552,0.5097,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
29.6,5,0.2,6,1,2015,1,5.92,5.92,5.92,5.920000000000001,9.25,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1.938,2,0.7,6,1,2015,1,0.969,0.969,0.969,1.3565999999999998,-1.3566,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
159.96,4,0.0,5,9,2017,5,39.99,39.99,39.99,0.0,51.1872,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
59.52,3,0.0,5,1,2015,0,19.84,19.84,19.84,0.0,15.4752,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
17.48,2,0.0,5,1,2015,0,8.74,8.74,8.74,0.0,8.2156,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
13.168,2,0.2,5,1,2015,0,6.584,6.584,6.584,2.6336,4.6088,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.74,3,0.0,4,4,2017,6,13.58,13.58,13.58,0.0,12.222,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
179.886,1,0.3,4,9,2015,3,179.886,179.886,179.886,53.965799999999994,-2.5698,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
286.256,1,0.2,4,9,2016,6,286.256,286.256,286.256,57.2512,17.891,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
24.224,2,0.2,4,9,2016,6,12.112,12.112,12.112,4.8448,-4.8448,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
331.536,3,0.2,4,9,2016,6,110.512,110.512,110.512,66.30720000000001,-82.884,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
17.52,3,0.0,4,3,2015,0,5.84,5.84,5.84,0.0,6.3072,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
17.856,4,0.2,6,11,2016,5,4.464,4.464,4.464,3.5712000000000006,4.2408,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
431.976,3,0.2,5,9,2016,0,143.992,143.992,143.992,86.3952,-75.5958,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
291.136,4,0.2,6,6,2017,1,72.784,72.784,72.784,58.22720000000001,-25.4744,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
114.848,4,0.2,3,9,2017,0,28.712,28.712,28.712,22.9696,35.89,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
10.688,2,0.2,6,6,2017,4,5.344,5.344,5.344,2.1376000000000004,3.7408,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
15.232,4,0.2,4,5,2016,6,3.808,3.808,3.808,3.0464,5.5216,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
12.42,3,0.0,5,9,2017,4,4.14,4.14,4.14,0.0,5.2164,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
19.44,3,0.0,4,8,2016,0,6.48,6.48,6.48,0.0,9.3312,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
70.368,4,0.2,7,5,2014,4,17.592,17.592,17.592,14.073599999999999,26.388,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
12.672,9,0.2,2,12,2017,0,1.4080000000000001,1.4080000000000001,1.4080000000000001,2.5344,1.4256,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
89.95,5,0.0,7,7,2017,6,17.990000000000002,17.990000000000002,17.990000000000002,0.0,43.176,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
6.58,2,0.0,5,11,2014,4,3.29,3.29,3.29,0.0,3.0268,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
94.99,1,0.0,5,11,2014,4,94.99,94.99,94.99,0.0,28.497,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
35.12,2,0.2,2,9,2015,3,17.56,17.56,17.56,7.024,13.17,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
25.92,4,0.0,7,8,2017,6,6.48,6.48,6.48,0.0,12.4416,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
7.96,2,0.0,5,6,2016,4,3.98,3.98,3.98,0.0,3.7412,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
566.97,3,0.0,5,6,2016,4,188.99,188.99,188.99,0.0,153.0819,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
9.84,3,0.0,5,6,2016,4,3.28,3.28,3.28,0.0,2.8536,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
25.488,2,0.2,4,12,2015,5,12.744,12.744,12.744,5.0976,4.779,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7.56,6,0.0,2,5,2015,6,1.26,1.26,1.26,0.0,0.3024,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
60.84,3,0.0,6,6,2015,3,20.28,20.28,20.28,0.0,19.4688,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
450.04,2,0.0,6,6,2015,3,225.02,225.02,225.02,0.0,58.5052,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
34.6,2,0.0,6,6,2015,3,17.3,17.3,17.3,0.0,16.608,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
467.97,3,0.0,6,6,2015,3,155.99,155.99,155.99,0.0,140.391,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
33.02,2,0.0,6,6,2015,3,16.51,16.51,16.51,0.0,15.8496,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
17.088,2,0.2,3,11,2015,0,8.544,8.544,8.544,3.4176,1.068,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
3.008,2,0.2,2,12,2015,0,1.504,1.504,1.504,0.6016,0.3384,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
268.24,7,0.2,4,11,2017,4,38.32,38.32,38.32,53.648,93.884,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
431.16,5,0.2,4,11,2017,4,86.232,86.232,86.232,86.23200000000001,107.79,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
43.6,4,0.0,3,11,2017,0,10.9,10.9,10.9,0.0,12.208,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
154.95,3,0.0,3,11,2017,0,51.65,51.65,51.65,0.0,30.99,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.552,3,0.2,4,10,2016,0,5.184,5.184,5.184,3.1104000000000003,5.4432,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
42.208,2,0.2,5,12,2014,5,21.104,21.104,21.104,8.4416,13.7176,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
10.368,2,0.2,3,12,2017,6,5.184,5.184,5.184,2.0736000000000003,3.6288,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2.224,1,0.2,2,9,2017,1,2.224,2.224,2.224,0.4448000000000001,0.556,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
74.52,9,0.0,4,2,2015,1,8.28,8.28,8.28,0.0,35.0244,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
17.52,3,0.0,0,8,2017,5,5.84,5.84,5.84,0.0,5.256,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1779.9,5,0.0,0,8,2017,5,355.98,355.98,355.98,0.0,373.779,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
219.9,5,0.0,0,8,2017,5,43.980000000000004,43.980000000000004,43.980000000000004,0.0,59.373,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7.152,3,0.2,2,8,2015,0,2.384,2.384,2.384,1.4304000000000001,0.7152,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
26.72,5,0.2,5,11,2017,6,5.343999999999999,5.343999999999999,5.343999999999999,5.344,9.352,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1039.728,2,0.2,0,8,2016,0,519.864,519.864,519.864,207.9456,90.9762,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
45.96,2,0.0,0,8,2016,0,22.98,22.98,22.98,0.0,13.788,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
456.588,2,0.7,7,11,2016,4,228.294,228.294,228.294,319.6116,-304.392,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4499.985,5,0.7,7,11,2016,4,899.997,899.997,899.997,3149.9894999999997,-6599.978,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
59.976,3,0.2,7,11,2016,4,19.992,19.992,19.992,11.9952,11.9952,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6.12,3,0.0,2,4,2016,2,2.04,2.04,2.04,0.0,2.8764,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
10.98,1,0.0,4,12,2014,5,10.98,10.98,10.98,0.0,2.9646,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7.86,3,0.0,4,12,2014,5,2.62,2.62,2.62,0.0,3.6156,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
51.45,3,0.0,4,12,2014,5,17.150000000000002,17.150000000000002,17.150000000000002,0.0,13.8915,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
37.056,3,0.2,4,12,2014,5,12.351999999999999,12.351999999999999,12.351999999999999,7.4112,13.896,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
203.92,4,0.0,4,4,2016,0,50.98,50.98,50.98,0.0,55.0584,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
29.56,4,0.0,4,4,2016,0,7.39,7.39,7.39,0.0,7.9812,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
8.568,3,0.8,4,3,2015,6,2.856,2.856,2.856,6.8544,-14.5656,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45.248,2,0.2,2,11,2016,4,22.624,22.624,22.624,9.0496,3.9592,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
876.3,10,0.4,2,11,2016,4,87.63,87.63,87.63,350.52,-292.1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
185.376,2,0.2,2,11,2016,4,92.688,92.688,92.688,37.0752,-34.758,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
25.06,2,0.0,7,11,2014,5,12.53,12.53,12.53,0.0,11.7782,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.89,1,0.8,3,5,2016,1,2.89,2.89,2.89,2.3120000000000003,-4.7685,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7.896,3,0.2,3,5,2016,1,2.632,2.632,2.632,1.5792000000000002,2.4675,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
22.608,3,0.6,3,5,2016,1,7.5360000000000005,7.5360000000000005,7.5360000000000005,13.5648,-10.1736,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
30.528,8,0.2,3,5,2016,1,3.816,3.816,3.816,6.1056,9.54,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4.842,3,0.7,0,9,2017,1,1.6139999999999999,1.6139999999999999,1.6139999999999999,3.3893999999999997,-3.3894,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.8,5,0.8,5,12,2016,0,0.36,0.36,0.36,1.4400000000000002,-2.88,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39.984,2,0.2,3,10,2017,3,19.992,19.992,19.992,7.9968,-1.4994,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32.4,5,0.0,3,12,2015,5,6.4799999999999995,6.4799999999999995,6.4799999999999995,0.0,15.876,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
97.88,2,0.0,3,12,2015,5,48.94,48.94,48.94,0.0,48.94,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
307.168,4,0.2,6,7,2015,6,76.792,76.792,76.792,61.433600000000006,30.7168,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
26.9,5,0.0,4,10,2015,4,5.38,5.38,5.38,0.0,13.181,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
47.01,3,0.0,3,3,2017,4,15.67,15.67,15.67,0.0,22.0947,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
469.99,1,0.0,3,3,2017,4,469.99,469.99,469.99,0.0,136.2971,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
207.846,3,0.1,3,3,2017,4,69.282,69.282,69.282,20.7846,2.3094,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
324.744,3,0.2,5,6,2017,3,108.248,108.248,108.248,64.9488,-77.1267,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
40.48,2,0.0,5,3,2014,0,20.24,20.24,20.24,0.0,14.5728,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
12.0,4,0.2,4,9,2015,1,3.0,3.0,3.0,2.4000000000000004,4.2,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
720.064,4,0.2,4,9,2015,1,180.016,180.016,180.016,144.0128,-63.0056,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
25.424,1,0.2,4,9,2015,1,25.424,25.424,25.424,5.0848,-4.767,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2.816,2,0.2,4,9,2015,1,1.408,1.408,1.408,0.5632,0.3168,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.204,2,0.7,4,9,2015,1,1.602,1.602,1.602,2.2428,-2.5632,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
30.828,7,0.7,5,1,2016,4,4.404,4.404,4.404,21.5796,-24.6624,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
47.616,3,0.2,5,1,2016,4,15.872,15.872,15.872,9.523200000000001,5.952,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
108.784,2,0.2,5,1,2016,4,54.392,54.392,54.392,21.756800000000002,10.8784,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
4.77,1,0.0,1,2,2016,6,4.77,4.77,4.77,0.0,2.1465,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
7.98,3,0.0,1,2,2016,6,2.66,2.66,2.66,0.0,2.0748,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
550.431,3,0.3,1,2,2016,6,183.477,183.477,183.477,165.1293,-47.1798,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
10.56,6,0.0,1,2,2016,6,1.76,1.76,1.76,0.0,4.6464,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1497.666,2,0.15,2,6,2017,3,748.833,748.833,748.833,224.64989999999997,140.9568,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
17.52,2,0.2,2,6,2017,3,8.76,8.76,8.76,3.504,-3.504,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
113.22,3,0.0,5,10,2016,4,37.74,37.74,37.74,0.0,29.4372,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
35.88,6,0.0,5,10,2016,4,5.98,5.98,5.98,0.0,17.5812,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
4535.976,3,0.2,5,10,2016,4,1511.992,1511.992,1511.992,907.1952,1644.2913,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11.84,8,0.0,4,1,2017,3,1.48,1.48,1.48,0.0,5.6832,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
592.74,6,0.0,2,12,2017,4,98.79,98.79,98.79,0.0,160.0398,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
111.672,9,0.2,3,10,2016,4,12.408,12.408,12.408,22.334400000000002,6.9795,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
8.64,3,0.0,6,8,2014,1,2.8800000000000003,2.8800000000000003,2.8800000000000003,0.0,2.5056,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
149.97,3,0.0,6,8,2014,1,49.99,49.99,49.99,0.0,52.4895,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
232.88,5,0.2,7,5,2014,4,46.576,46.576,46.576,46.576,17.466,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
90.882,1,0.1,4,2,2015,1,90.882,90.882,90.882,9.0882,15.147,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
508.768,4,0.2,5,10,2017,1,127.192,127.192,127.192,101.7536,38.1576,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
9.912,3,0.2,5,10,2017,1,3.3040000000000003,3.3040000000000003,3.3040000000000003,1.9824000000000002,3.2214,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
63.936,3,0.2,5,4,2015,6,21.312,21.312,21.312,12.7872,6.3936,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
59.52,3,0.0,5,4,2015,6,19.84,19.84,19.84,0.0,15.4752,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
311.976,3,0.2,5,4,2015,6,103.992,103.992,103.992,62.3952,38.997,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
50.352,3,0.2,5,4,2015,6,16.784,16.784,16.784,10.0704,17.6232,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
19.136,2,0.2,4,5,2016,0,9.568,9.568,9.568,3.8272,1.9136,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
13.12,5,0.2,4,1,2015,5,2.6239999999999997,2.6239999999999997,2.6239999999999997,2.624,2.132,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
241.568,2,0.2,4,4,2015,0,120.784,120.784,120.784,48.31360000000001,-15.098,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
479.92,2,0.2,4,4,2015,0,239.96,239.96,239.96,95.98400000000001,41.993,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
307.136,4,0.2,5,9,2015,4,76.784,76.784,76.784,61.427200000000006,-11.5176,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
12.6,2,0.0,5,9,2015,4,6.3,6.3,6.3,0.0,5.796,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
159.98,2,0.0,5,9,2015,4,79.99,79.99,79.99,0.0,57.5928,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6.12,3,0.0,5,3,2014,4,2.04,2.04,2.04,0.0,2.8764,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1184.72,4,0.0,5,3,2014,4,296.18,296.18,296.18,0.0,106.6248,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
45.96,2,0.0,5,7,2016,6,22.98,22.98,22.98,0.0,13.788,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
58.05,3,0.0,4,4,2014,5,19.349999999999998,19.349999999999998,19.349999999999998,0.0,26.703,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
71.28,11,0.0,4,4,2014,5,6.48,6.48,6.48,0.0,34.2144,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
124.404,4,0.3,4,7,2017,4,31.101,31.101,31.101,37.3212,-21.3264,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
154.9,5,0.0,5,9,2015,6,30.98,30.98,30.98,0.0,69.705,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1871.88,12,0.0,5,9,2015,6,155.99,155.99,155.99,0.0,561.564,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
16.192,2,0.6,4,2,2016,5,8.096,8.096,8.096,9.7152,-6.8816,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
18.936,3,0.2,4,5,2016,0,6.312,6.312,6.312,3.7872000000000003,-3.7872,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
